Card,Tipo,Cidade,Bairro,Dormitorios,Suites,Banheiros,Vagas,Area_construida,Valor
,Casa,Rio Grande,Parque Residencial Salgado Filho,2,0,2,1,180,318000.00
,Apartamento,Rio Grande,Centro,2,0,1,0,71.6,318000.00
,Casa,Rio Grande,Centro,3,1,2,1,116,319000.00
,Casa,Rio Grande,Parque Residencial Coelho,3,0,2,4,116,320000.00
,Casa,Rio Grande,Vila São João,5,1,3,2,222,320000.00
,Apartamento,Rio Grande,Cassino,1,0,1,1,45,320000.00
,Apartamento,Rio Grande,Cassino,2,0,1,1,110,320000.00
,Apartamento,Rio Grande,Centro,3,0,1,0,90,320000.00
,Apartamento,Rio Grande,Cidade Nova,2,0,1,1,95,330000.00
,Casa,Rio Grande,Lar Gaúcho,3,1,2,2,140,355000.00
,Casa,Rio Grande,Cassino,2,1,2,0,110,360000.00
,Casa,Rio Grande,Cassino,3,0,2,2,118,360000.00
,Apartamento,Rio Grande,Centro,3,1,1,0,120,365000.00
,Casa,Rio Grande,Cassino,1,0,1,4,135,370000.00
,Casa,Rio Grande,Centro,4,0,2,0,300,379000.00
,Apartamento,Rio Grande,São Paulo,2,1,2,1,107,385000.00
,Casa,Rio Grande,Cassino,4,0,2,0,192,415000.00
,Casa,Rio Grande,Parque Residencial Jardim do Sol,4,1,3,2,450,420000.00
,Apartamento,Rio Grande,Centro,3,1,3,1,190,420000.00
,Casa,Rio Grande,Laranjal,1,0,3,0,110,424000.00
,Casa,Rio Grande,Centro,4,0,2,2,270,424000.00
,Apartamento,Rio Grande,Cassino,2,0,1,1,70,424000.00
,Casa,Rio Grande,Cassino,3,1,1,1,244,429000.00
,Casa,Rio Grande,Cassino,3,0,2,4,280,440000.00
,Apartamento,Rio Grande,Centro,2,1,2,0,67.5,446000.00
,Casa,Rio Grande,Cassino,3,1,3,3,230,450000.00
,Casa,Rio Grande,Cidade Nova,4,1,1,1,250,450000.00
,Apartamento,Rio Grande,Centro,2,1,1,1,82.5,450000.00
,Apartamento,Rio Grande,Cidade Nova,2,1,2,1,75,455000.00
,Apartamento,Rio Grande,Vila Junção,3,1,1,2,80,455800.00
,Apartamento,Rio Grande,Cassino,3,0,2,2,89,480000.00
,Apartamento,Rio Grande,Cassino,2,1,1,0,68.63,495000.00
,Apartamento,Rio Grande,Cassino,2,1,1,1,73,495000.00
,Apartamento,Rio Grande,Cidade Nova,3,1,1,1,150,499000.00
,Casa,Rio Grande,Cidade Nova,3,1,1,3,190,500000.00
,Casa,Rio Grande,Centro,4,0,2,2,230,500000.00
,Apartamento,Rio Grande,Cidade Nova,2,1,2,1,75,500000.00
,Apartamento,Rio Grande,São Paulo,3,1,1,1,115,520000.00
,Apartamento,Rio Grande,Centro,3,1,2,1,85,534000.00
,Casa,Rio Grande,Centro,6,4,3,3,320,540000.00
,Casa,Rio Grande,Centro,6,0,4,2,165,585000.00
,Apartamento,Rio Grande,Centro,3,3,1,1,164.32,590000.00
,Apartamento,Rio Grande,Centro,2,1,1,1,95,600000.00
,Apartamento,Rio Grande,Centro,3,1,2,1,125,600000.00
,Casa,Rio Grande,Laranjal,3,1,2,2,160.84,639000.00
,Casa,Rio Grande,Centro,2,1,2,0,344.32,645000.00
,Apartamento,Rio Grande,Cassino,2,1,2,1,84,646000.00
,Casa,Rio Grande,Senandes,3,1,2,12,210,670000.00
,Apartamento,Rio Grande,Cassino,2,1,1,1,110,707000.00
,Apartamento,Rio Grande,Centro,3,3,1,1,164.32,720000.00
,Apartamento,Rio Grande,Cassino,3,0,1,1,94.75,720000.00
,Apartamento,Rio Grande,Centro,3,1,2,1,125,745000.00
,Apartamento,Rio Grande,Cassino,3,2,1,1,107.08,780000.00
,Casa,Rio Grande,Cassino,4,1,3,5,230,850000.00
,Casa,Rio Grande,Parque Residencial Salgado Filho,4,1,3,4,350,850000.00
,Apartamento,Rio Grande,Cidade Nova,1,0,1,0,45,96000.00
,Casa,Rio Grande,Centro,4,3,1,2,386,
